Codigo,Nome,Cargo,Ano,Mês,Assiduidade,Pontualidade,Cumprimento Tarefas,Comportamento,Nota Final,Classificação
4606,Raquel Machava,Marketing,2023,abril,9,7,9,8,8.25,Muito Bom
4607,Laura Monteiro,Técnico de Laboratório,2024,maio,5,7,7,8,6.75,Bom
4608,Francisco Carvalho,Assistente de Direção,2023,agosto,6,7,9,8,7.5,Bom
4609,Sofia Raposo,Engenheiro,2024,janeiro,9,7,6,8,7.5,Bom
4610,Eduarda Cardoso,Coordenador,2023,setembro,6,5,7,8,6.5,Bom
4611,Catarina Cruz,Marketing,2024,setembro,9,7,9,8,8.25,Muito Bom
4612,Raquel Benjamim,Designer,2023,janeiro,9,7,6,8,7.5,Bom
4613,Manuel Monteiro,Assistente de Direção,2024,março,4,7,5,8,6.0,Regular
4614,Sofia Coelho,Engenheiro,2024,maio,9,7,9,8,8.25,Muito Bom
4615,Rui Santos,Supervisor,2022,janeiro,9,6,3,8,6.5,Bom
4616,Eduarda Carvalho,Diretor de Departamento,2024,abril,9,7,4,8,7.0,Bom
4617,Hugo Soares,Gestor de Projetos,2023,fevereiro,7,6,6,8,6.75,Bom
4618,Eduarda Rocha,Técnico de Laboratório,2021,fevereiro,8,7,7,8,7.5,Bom
4619,Lúcia Machel,Contabilista,2022,novembro,9,7,9,8,8.25,Muito Bom
4620,Eduarda Fernandes,Assistente Financeiro,2024,fevereiro,8,7,9,8,8.0,Muito Bom
4621,Ana Costa,Marketing,2021,maio,6,7,8,6,6.75,Bom
4622,Filipa Massango,Marketing,2023,novembro,9,6,9,8,8.0,Muito Bom
4623,Laura Moreira,Coordenador,2023,fevereiro,9,7,5,7,7.0,Bom
4624,António Monteiro,Supervisor,2023,janeiro,9,7,7,8,7.75,Bom
4625,Sara Benjamim,Supervisor,2024,março,6,6,9,8,7.25,Bom
4626,Carlos Rocha,Consultor,2021,janeiro,6,5,4,8,5.75,Regular
4627,Filipa Nunes,Assistente Financeiro,2022,abril,5,7,5,8,6.25,Regular
4628,Rui Correia,Técnico de Informática,2024,janeiro,9,7,8,8,8.0,Muito Bom
4629,Patrícia Baptista,Coordenador,2024,janeiro,8,6,9,8,7.75,Bom
4630,Luís Manave,Assistente Financeiro,2022,abril,8,7,8,8,7.75,Bom
4631,Paulo Teixeira,Consultor,2022,julho,7,5,9,6,6.75,Bom
4632,Filipa Morais,Assistente de Direção,2022,outubro,8,7,8,8,7.75,Bom
4633,José Moreira,Assistente Financeiro,2021,maio,9,7,8,6,7.5,Bom
4634,Inês Rodrigues,Consultor,2024,setembro,8,7,8,8,7.75,Bom
4635,Paulo Mendes,Designer,2021,maio,7,6,8,8,7.25,Bom
4636,Maria Chicava,Técnico de Laboratório,2024,julho,9,7,9,6,7.75,Bom
4637,Manuel Chicava,Diretor de Departamento,2021,agosto,9,7,7,8,7.75,Bom
4638,Fernando Correia,Recursos Humanos,2024,julho,9,7,9,8,8.25,Muito Bom
4639,Rui Fernandes,Engenheiro,2024,dezembro,9,6,9,8,8.0,Muito Bom
4640,André Alves,Assistente Financeiro,2022,abril,9,2,7,8,6.5,Bom
4641,José Raposo,Diretor de Departamento,2023,dezembro,6,7,7,8,7.0,Bom
4642,Hugo Benjamim,Coordenador,2023,abril,8,6,7,8,7.25,Bom
4643,Eduarda Raposo,Engenheiro,2023,fevereiro,9,7,8,8,8.0,Muito Bom
4644,Teresa Correia,Marketing,2021,maio,5,7,8,8,7.0,Bom
4645,Diana Ribeiro,Contabilista,2023,janeiro,8,7,8,7,7.5,Bom
4646,Rui Machel,Técnico de Informática,2021,maio,9,6,5,8,7.0,Bom
4647,João Neves,Consultor,2023,fevereiro,5,7,9,7,7.0,Bom
4648,Manuel Morais,Gestor de Projetos,2023,outubro,8,6,9,7,7.5,Bom
4649,Rui Albazine,Gestor de Projetos,2024,março,4,6,7,8,6.25,Regular
4650,Marcelo Albazine,Assistente Financeiro,2023,fevereiro,8,7,5,8,7.0,Bom
4651,Miguel Benjamim,Analista de Dados,2021,setembro,8,7,9,8,8.0,Muito Bom
4652,Mariana Silva,Analista de Dados,2024,janeiro,9,7,8,8,8.0,Muito Bom
4653,Marta Vieira,Auditor,2021,novembro,9,5,8,8,7.5,Bom
4654,Laura Gomes,Auditor,2024,outubro,9,7,9,8,8.25,Muito Bom
4655,Catarina Neves,Recursos Humanos,2024,março,9,6,6,8,7.25,Bom
4656,Gonçalo Nunes,Diretor de Departamento,2022,setembro,9,7,6,8,7.5,Bom
4657,Pedro Correia,Diretor de Departamento,2021,julho,9,7,5,8,7.25,Bom
4658,Miguel Santos,Assistente de Direção,2022,maio,5,7,5,8,6.25,Regular
4659,Carlos Chapo,Marketing,2021,setembro,8,7,5,8,7.0,Bom
4660,Sara Machado,Contabilista,2021,outubro,9,7,7,8,7.75,Bom
4661,Gonçalo Alves,Coordenador,2024,abril,9,6,6,8,7.25,Bom
4662,Laura Matos,Diretor de Departamento,2023,junho,8,7,8,7,7.5,Bom
4663,Miguel Teixeira,Coordenador,2024,novembro,5,7,6,8,6.5,Bom
4664,Tânia Gomes,Marketing,2021,novembro,8,6,7,8,7.25,Bom
4665,Laura Vieira,Técnico de Laboratório,2022,dezembro,9,7,4,8,7.0,Bom
4666,Ricardo Fernandes,Assistente Administrativo,2023,janeiro,7,7,6,7,6.75,Bom
4667,André Santos,Gestor de Projetos,2021,junho,9,6,8,6,7.25,Bom
4668,Beatriz Ferreira,Diretor de Departamento,2021,maio,9,7,9,8,8.25,Muito Bom
4669,Sara Pinto,Técnico de Laboratório,2024,junho,9,7,9,8,8.25,Muito Bom
4670,Tânia Santos,Marketing,2022,março,7,7,9,8,7.75,Bom
4671,Lúcia Santos,Marketing,2023,março,9,7,9,8,8.25,Muito Bom
4672,Helena Mendes,Assistente Financeiro,2022,janeiro,8,7,6,8,7.25,Bom
4673,Rui Machava,Técnico de Informática,2023,abril,9,6,9,8,8.0,Muito Bom
4674,Eduarda Fernandes,Assistente Administrativo,2024,março,9,6,5,8,7.0,Bom
4675,Eduarda Coelho,Recursos Humanos,2024,junho,7,7,9,8,7.75,Bom
4676,Carlos Costa,Designer,2022,novembro,8,7,7,6,7.0,Bom
4677,Teresa Matos,Diretor de Departamento,2023,abril,9,6,7,8,7.5,Bom
4678,José Lopes,Contabilista,2024,dezembro,9,6,7,8,7.5,Bom
4679,Cláudia Santos,Contabilista,2023,abril,8,4,9,8,7.25,Bom
4680,Hugo Mendes,Auditor,2021,fevereiro,8,5,6,8,6.75,Bom
4681,Ricardo Conceiao,Auditor,2022,agosto,7,7,9,8,7.75,Bom
4682,Maria Matos,Assistente Administrativo,2024,março,9,5,6,8,7.0,Bom
4683,Paulo Chicava,Assistente Financeiro,2021,fevereiro,9,7,8,7,7.75,Bom
4684,Eduarda Chicava,Assistente Administrativo,2021,novembro,7,7,9,8,7.75,Bom
4685,Tânia Matos,Coordenador,2021,janeiro,6,7,8,8,7.25,Bom
4686,Nuno Chapo,Analista de Dados,2021,outubro,9,7,9,8,8.25,Muito Bom
4687,Beatriz Pereira,Assistente Financeiro,2022,março,7,7,9,8,7.75,Bom
4688,Pedro Rodrigues,Analista de Dados,2023,março,9,6,9,8,8.0,Muito Bom
4689,Mariana Chapo,Técnico de Informática,2022,novembro,9,7,8,8,8.0,Muito Bom
4690,Laura Carvalho,Analista de Dados,2021,agosto,9,6,8,8,7.75,Bom
4691,Alexandre Cruz,Designer,2023,outubro,8,7,9,8,8.0,Muito Bom
4692,Hugo Chapo,Assistente Financeiro,2023,maio,9,7,7,7,7.5,Bom
4693,Luís Coelho,Contabilista,2023,novembro,8,7,7,6,7.0,Bom
4694,Alexandre Santos,Assistente Administrativo,2024,março,8,3,8,8,6.75,Bom
4695,Catarina Martins,Diretor de Departamento,2023,maio,9,4,6,8,6.75,Bom
4696,José Silva,Técnico de Informática,2023,outubro,7,7,7,7,7.0,Bom
4697,Hugo Chapo,Engenheiro,2024,agosto,8,6,8,8,7.5,Bom
4698,Manuel Teixeira,Gestor de Projetos,2021,março,9,7,9,8,8.25,Muito Bom
4699,Inês Rocha,Designer,2024,agosto,7,7,5,7,6.5,Bom
4700,Lúcia Machel,Assistente Financeiro,2021,janeiro,7,7,7,6,6.75,Bom
4701,Beatriz Soares,Secretariado,2022,novembro,9,7,9,8,8.25,Muito Bom
4702,Luís Conceiao,Designer,2024,agosto,7,4,8,7,6.5,Bom
4703,António Coelho,Contabilista,2022,janeiro,9,7,8,7,7.75,Bom
4704,Maria Ribeiro,Designer,2023,abril,9,7,6,8,7.5,Bom
4705,Patrícia Silva,Técnico de Laboratório,2023,junho,7,7,4,7,6.25,Regular
4706,Eduarda Conceiao,Recursos Humanos,2022,fevereiro,9,7,8,8,8.0,Muito Bom
4707,Cláudia Monteiro,Analista de Dados,2022,novembro,7,7,8,7,7.25,Bom
4708,Hugo Benjamim,Engenheiro,2022,novembro,9,7,8,8,8.0,Muito Bom
4709,Raquel Gomes,Secretariado,2023,novembro,9,7,9,8,8.25,Muito Bom
4710,Ana Machel,Secretariado,2023,janeiro,7,3,8,8,6.5,Bom
4711,Vítor Ferreira,Gestor de Projetos,2021,junho,9,7,7,8,7.75,Bom
4712,Helena Santos,Técnico de Laboratório,2024,maio,9,7,8,8,8.0,Muito Bom
4713,Teresa Marques,Engenheiro,2024,março,9,7,6,8,7.5,Bom
4714,José Fernandes,Recursos Humanos,2024,março,8,7,9,8,8.0,Muito Bom
4715,Teresa Neves,Contabilista,2021,dezembro,8,6,7,7,7.0,Bom
4716,Sofia Albazine,Analista de Dados,2021,outubro,7,6,7,7,6.75,Bom
4717,João Baptista,Gestor de Projetos,2023,janeiro,8,7,6,8,7.25,Bom
4718,Marta Lopes,Técnico de Informática,2023,fevereiro,9,7,9,8,8.25,Muito Bom
4719,Sara Nunes,Supervisor,2021,maio,8,7,5,8,7.0,Bom
4720,Teresa Moreira,Técnico de Informática,2021,fevereiro,7,7,9,8,7.75,Bom
4721,Miguel Coelho,Recursos Humanos,2023,julho,7,7,8,8,7.5,Bom
4722,Teresa Santos,Diretor de Departamento,2021,outubro,9,7,3,7,6.5,Bom
4723,Mariana Vieira,Secretariado,2024,abril,7,7,8,8,7.5,Bom
4724,Tânia Correia,Supervisor,2024,junho,9,7,7,8,7.75,Bom
4725,Ana Conceiao,Técnico de Laboratório,2021,junho,9,7,9,8,8.25,Muito Bom
4726,Helena Baptista,Assistente Financeiro,2023,novembro,7,7,7,8,7.25,Bom
4727,Laura Moreira,Coordenador,2022,fevereiro,9,7,9,7,8.0,Muito Bom
4728,Teresa Coelho,Consultor,2022,junho,9,7,7,8,7.75,Bom
4729,Pedro Rodrigues,Coordenador,2023,fevereiro,9,7,7,8,7.75,Bom
4730,Filipa Santos,Assistente Administrativo,2022,junho,9,6,7,8,7.5,Bom
4731,Sara Alves,Assistente Administrativo,2023,abril,9,7,9,8,8.25,Muito Bom
4732,Fernando Soares,Analista de Dados,2023,fevereiro,9,7,7,8,7.75,Bom
4733,Sara Silva,Assistente de Direção,2022,junho,6,5,9,8,7.0,Bom
4734,Raquel Morais,Supervisor,2023,novembro,8,7,9,8,8.0,Muito Bom
4735,Cláudia Benjamim,Assistente de Direção,2024,maio,9,7,9,8,8.25,Muito Bom
4736,Inês Gomes,Auditor,2022,janeiro,9,5,8,6,7.0,Bom
4737,João Lopes,Analista de Dados,2021,fevereiro,9,7,6,8,7.5,Bom
4738,Nuno Vieira,Assistente Administrativo,2022,novembro,9,7,7,8,7.75,Bom
4739,André Fernandes,Técnico de Laboratório,2021,junho,5,7,7,8,6.75,Bom
4740,Bruno Vieira,Assistente Administrativo,2023,setembro,9,6,7,8,7.5,Bom
4741,Vítor Neves,Analista de Dados,2024,outubro,9,7,9,8,8.25,Muito Bom
4742,Teresa Soares,Designer,2021,janeiro,9,7,9,8,8.25,Muito Bom
4743,Cláudia Ribeiro,Recursos Humanos,2022,outubro,8,7,8,8,7.75,Bom
4744,Raquel Correia,Analista de Dados,2024,abril,9,6,4,7,6.5,Bom
4745,Sara Monteiro,Consultor,2024,julho,9,7,8,8,8.0,Muito Bom
4746,Sofia Santos,Técnico de Laboratório,2021,fevereiro,6,7,7,8,7.0,Bom
4747,Gonçalo Azevedo,Diretor de Departamento,2024,outubro,9,5,4,8,6.5,Bom
4748,Tânia Rodrigues,Assistente Administrativo,2024,outubro,9,7,9,7,8.0,Muito Bom
4749,Bruno Massango,Designer,2024,julho,9,7,9,8,8.25,Muito Bom
4750,Inês Martins,Contabilista,2023,novembro,9,7,9,8,8.25,Muito Bom
4751,Lúcia Nunes,Supervisor,2022,dezembro,9,7,9,8,8.25,Muito Bom
4752,Teresa Albazine,Coordenador,2024,abril,9,7,7,6,7.25,Bom
4753,Sara Ferreira,Técnico de Informática,2024,abril,9,7,8,8,8.0,Muito Bom
4754,Ana Massango,Designer,2022,julho,8,7,9,7,7.75,Bom
4755,Rui Baptista,Gestor de Projetos,2023,janeiro,9,7,9,8,8.25,Muito Bom
4756,Manuel Fernandes,Recursos Humanos,2021,julho,9,7,7,7,7.5,Bom
4757,Teresa Mendes,Assistente Financeiro,2022,abril,6,7,4,8,6.25,Regular
4758,Sara Ferreira,Secretariado,2022,abril,9,7,7,8,7.75,Bom
4759,Ana Pereira,Consultor,2023,fevereiro,9,5,8,8,7.5,Bom
4760,Inês Vieira,Assistente Financeiro,2021,abril,9,5,7,7,7.0,Bom
4761,Catarina Rodrigues,Marketing,2022,julho,9,7,8,8,8.0,Muito Bom
4762,Inês Conceiao,Designer,2023,junho,9,7,9,8,8.25,Muito Bom
4763,Inês Chicava,Analista de Dados,2023,junho,9,7,8,6,7.5,Bom
4764,Cláudia Alves,Analista de Dados,2022,fevereiro,6,7,6,7,6.5,Bom
4765,Ricardo Moreira,Diretor de Departamento,2022,dezembro,9,7,9,8,8.25,Muito Bom
4766,Manuel Neves,Assistente Financeiro,2022,junho,9,7,9,8,8.25,Muito Bom
4767,Nuno Silva,Coordenador,2021,março,8,5,6,8,6.75,Bom
4768,Helena Moreira,Supervisor,2023,julho,9,7,8,8,8.0,Muito Bom
4769,Inês Pereira,Diretor de Departamento,2021,fevereiro,9,5,8,8,7.5,Bom
4770,Paulo Cruz,Engenheiro,2021,setembro,6,7,8,8,7.25,Bom
4771,Luís Manave,Marketing,2021,dezembro,9,7,7,8,7.75,Bom
4772,Miguel Conceiao,Assistente Administrativo,2023,setembro,8,7,8,7,7.5,Bom
4773,Inês Baptista,Designer,2023,abril,9,7,8,6,7.5,Bom
4774,Francisco Carvalho,Marketing,2023,julho,6,7,7,8,7.0,Bom
4775,Inês Alves,Gestor de Projetos,2022,agosto,7,7,9,8,7.75,Bom
4776,Diana Cruz,Consultor,2022,setembro,7,7,9,7,7.5,Bom
4777,Vítor Carvalho,Supervisor,2023,janeiro,9,7,8,7,7.75,Bom
4778,Patrícia Costa,Assistente de Direção,2021,agosto,9,7,9,8,8.25,Muito Bom
4779,Fernando Soares,Auditor,2021,março,9,5,9,8,7.75,Bom
4780,Luís Teixeira,Auditor,2024,agosto,8,7,8,8,7.75,Bom
4781,João Monteiro,Analista de Dados,2023,novembro,7,7,5,8,6.75,Bom
4782,Maria Costa,Supervisor,2021,agosto,9,7,9,8,8.25,Muito Bom
4783,Eduarda Machado,Contabilista,2021,agosto,7,7,9,8,7.75,Bom
4784,Diana Lopes,Auditor,2024,março,9,7,8,7,7.75,Bom
4785,Miguel Ribeiro,Contabilista,2021,outubro,9,7,8,8,8.0,Muito Bom
4786,Filipa Vieira,Técnico de Informática,2024,setembro,9,7,4,8,7.0,Bom
4787,Ricardo Costa,Gestor de Projetos,2021,fevereiro,6,6,9,8,7.25,Bom
4788,Helena Rocha,Assistente Administrativo,2024,outubro,6,7,9,7,7.25,Bom
4789,Fernando Carvalho,Supervisor,2022,julho,9,7,9,8,8.25,Muito Bom
4790,Luís Benjamim,Secretariado,2021,abril,9,7,8,8,8.0,Muito Bom
4791,Maria Baptista,Coordenador,2022,dezembro,7,6,9,8,7.5,Bom
4792,Francisco Neves,Gestor de Projetos,2021,junho,9,7,8,8,8.0,Muito Bom
4793,Carlos Chicava,Assistente Administrativo,2021,setembro,5,7,9,8,7.25,Bom
4794,Sara Mendes,Coordenador,2024,fevereiro,6,6,9,8,7.25,Bom
4795,Rui Marques,Gestor de Projetos,2023,março,9,7,7,8,7.75,Bom
4796,Alexandre Rodrigues,Designer,2021,novembro,7,7,9,8,7.75,Bom
4797,Filipa Ribeiro,Recursos Humanos,2024,fevereiro,9,7,5,8,7.25,Bom
4798,Filipa Machava,Assistente Financeiro,2023,janeiro,7,7,7,4,6.25,Regular
4799,Nuno Ferreira,Técnico de Informática,2021,outubro,9,7,9,8,8.25,Muito Bom
4800,Marta Correia,Marketing,2023,agosto,9,7,9,8,8.25,Muito Bom
4801,Tânia Gomes,Coordenador,2024,outubro,9,6,9,8,8.0,Muito Bom
4802,Mariana Rodrigues,Técnico de Laboratório,2021,abril,9,7,8,8,8.0,Muito Bom
4803,Francisco Machel,Gestor de Projetos,2021,agosto,9,6,9,8,8.0,Muito Bom
4804,Miguel Gomes,Técnico de Informática,2021,julho,6,7,6,8,6.75,Bom
4805,Mariana Rocha,Engenheiro,2024,outubro,9,7,7,8,7.75,Bom
4806,Helena Benjamim,Contabilista,2023,dezembro,7,7,6,8,7.0,Bom
4807,Ana Correia,Técnico de Informática,2023,maio,6,7,9,8,7.5,Bom
4808,José Cruz,Engenheiro,2024,setembro,9,7,6,8,7.5,Bom
4809,Teresa Mendes,Técnico de Informática,2024,abril,9,7,7,8,7.75,Bom
4810,Teresa Vieira,Contabilista,2023,fevereiro,8,6,9,8,7.75,Bom
4811,Beatriz Chapo,Técnico de Informática,2021,outubro,9,7,7,8,7.75,Bom
4812,Filipa Pinto,Diretor de Departamento,2023,março,9,7,9,8,8.25,Muito Bom
4813,Tânia Machava,Marketing,2023,junho,9,6,9,8,8.0,Muito Bom
4814,Maria Costa,Secretariado,2023,outubro,9,6,8,8,7.75,Bom
4815,Alexandre Monteiro,Recursos Humanos,2021,abril,8,6,7,6,6.75,Bom
4816,Teresa Chicava,Assistente de Direção,2024,março,6,6,5,8,6.25,Regular
4817,Marta Baptista,Assistente de Direção,2024,outubro,9,4,9,8,7.5,Bom
4818,Carlos Cardoso,Designer,2024,março,7,7,6,6,6.5,Bom
4819,Catarina Marques,Analista de Dados,2022,outubro,8,7,9,6,7.5,Bom
4820,Paulo Chapo,Assistente Financeiro,2022,março,7,7,7,7,7.0,Bom
4821,Inês Costa,Técnico de Informática,2022,junho,7,7,9,8,7.75,Bom
4822,Beatriz Machel,Auditor,2021,novembro,6,6,9,8,7.25,Bom
4823,Maria Machava,Auditor,2024,janeiro,9,6,6,6,6.75,Bom
4824,Paulo Ribeiro,Técnico de Informática,2022,janeiro,9,7,8,8,8.0,Muito Bom
4825,Filipa Nunes,Auditor,2021,fevereiro,9,7,5,8,7.25,Bom
4826,Carlos Machado,Técnico de Laboratório,2023,janeiro,9,5,9,8,7.75,Bom
4827,Raquel Costa,Analista de Dados,2021,outubro,9,7,7,8,7.75,Bom
4828,Paulo Nunes,Gestor de Projetos,2023,agosto,9,7,6,8,7.5,Bom
4829,Ricardo Rodrigues,Assistente Financeiro,2022,dezembro,9,5,9,8,7.75,Bom
4830,Luís Azevedo,Gestor de Projetos,2023,julho,7,6,8,8,7.25,Bom
4831,Luís Ferreira,Assistente de Direção,2022,maio,7,7,9,7,7.5,Bom
4832,Marta Machava,Coordenador,2024,fevereiro,9,7,8,8,8.0,Muito Bom
4833,André Fernandes,Consultor,2021,outubro,9,7,9,8,8.25,Muito Bom
4834,Rui Ribeiro,Secretariado,2023,junho,8,7,9,8,8.0,Muito Bom
4835,Ricardo Martins,Secretariado,2021,julho,9,6,6,7,7.0,Bom
4836,Diana Rodrigues,Recursos Humanos,2023,maio,9,7,0,8,6.0,Regular
4837,Tânia Machel,Contabilista,2024,maio,6,7,7,8,7.0,Bom
4838,Helena Ribeiro,Técnico de Informática,2021,abril,9,7,9,7,8.0,Muito Bom
4839,Helena Rodrigues,Supervisor,2021,maio,8,7,9,8,8.0,Muito Bom
4840,Raquel Marques,Assistente Financeiro,2022,maio,8,7,9,8,8.0,Muito Bom
4841,Gonçalo Benjamim,Marketing,2022,maio,9,6,8,8,7.75,Bom
4842,Beatriz Machel,Diretor de Departamento,2023,abril,7,7,9,8,7.75,Bom
4843,João Chicava,Técnico de Informática,2024,janeiro,6,7,9,8,7.5,Bom
4844,Cláudia Conceiao,Diretor de Departamento,2024,janeiro,8,7,9,8,8.0,Muito Bom
4845,Manuel Matos,Engenheiro,2023,abril,8,2,7,8,6.25,Regular
4846,Gonçalo Barros,Diretor de Departamento,2021,julho,8,7,7,7,7.25,Bom
4847,Carlos Carvalho,Marketing,2023,abril,9,7,6,8,7.5,Bom
4848,João Pereira,Secretariado,2021,novembro,9,7,7,8,7.75,Bom
4849,Maria Raposo,Técnico de Informática,2021,setembro,6,6,9,8,7.25,Bom
4850,Ana Monteiro,Marketing,2021,junho,9,7,9,8,8.25,Muito Bom
4851,Catarina Machava,Engenheiro,2021,fevereiro,6,7,7,8,7.0,Bom
4852,Sofia Cardoso,Marketing,2023,agosto,9,7,6,8,7.5,Bom
4853,Pedro Cruz,Auditor,2024,maio,8,7,7,8,7.5,Bom
4854,Sara Machado,Engenheiro,2021,fevereiro,8,7,6,8,7.25,Bom
4855,José Machava,Assistente Administrativo,2024,outubro,9,7,6,8,7.5,Bom
4856,Cláudia Correia,Técnico de Laboratório,2021,abril,8,4,9,8,7.25,Bom
4857,Ana Carvalho,Supervisor,2021,março,6,7,6,8,6.75,Bom
4858,Mariana Ferreira,Analista de Dados,2022,março,9,7,7,8,7.75,Bom
4859,Bruno Rocha,Assistente de Direção,2024,fevereiro,5,7,9,7,7.0,Bom
4860,Bruno Costa,Recursos Humanos,2023,novembro,7,6,7,8,7.0,Bom
4861,Cláudia Ferreira,Técnico de Laboratório,2022,janeiro,7,6,8,8,7.25,Bom
4862,Beatriz Vieira,Recursos Humanos,2021,janeiro,9,5,9,6,7.25,Bom
4863,José Santos,Engenheiro,2022,março,4,5,8,8,6.25,Regular
4864,Laura Carvalho,Contabilista,2022,novembro,8,7,9,8,8.0,Muito Bom
4865,Hugo Vieira,Analista de Dados,2022,maio,9,7,9,8,8.25,Muito Bom
4866,Miguel Rocha,Técnico de Informática,2021,janeiro,7,7,9,8,7.75,Bom
4867,Hugo Monteiro,Designer,2021,janeiro,7,7,9,8,7.75,Bom
4868,Bruno Conceiao,Marketing,2021,junho,9,7,8,7,7.75,Bom
4869,Marta Albazine,Assistente Financeiro,2022,dezembro,6,7,9,8,7.5,Bom
4870,Bruno Gomes,Auditor,2021,setembro,7,7,7,6,6.75,Bom
4871,André Ribeiro,Contabilista,2023,fevereiro,8,7,9,6,7.5,Bom
4872,Eduarda Correia,Recursos Humanos,2021,janeiro,9,7,6,7,7.25,Bom
4873,Raquel Alves,Consultor,2021,maio,8,6,7,8,7.25,Bom
4874,António Coelho,Designer,2024,agosto,5,7,8,8,7.0,Bom
4875,Carlos Carvalho,Assistente Financeiro,2024,novembro,9,7,7,8,7.75,Bom
4876,Vítor Azevedo,Coordenador,2021,maio,9,6,9,8,8.0,Muito Bom
4877,Ana Silva,Consultor,2024,setembro,9,7,6,8,7.5,Bom
4878,Maria Ferreira,Assistente de Direção,2024,janeiro,9,6,9,8,8.0,Muito Bom
4879,José Azevedo,Assistente Financeiro,2022,fevereiro,9,7,8,8,8.0,Muito Bom
4880,Marcelo Cardoso,Designer,2022,outubro,9,6,5,7,6.75,Bom
4881,Rui Lopes,Técnico de Informática,2021,junho,9,5,9,8,7.75,Bom
4882,Vítor Coelho,Designer,2023,junho,9,7,9,8,8.25,Muito Bom
4883,Carlos Cruz,Designer,2023,janeiro,6,5,5,8,6.0,Regular
4884,Marta Raposo,Auditor,2021,junho,7,7,9,8,7.75,Bom
4885,Francisco Vieira,Consultor,2021,abril,9,7,9,8,8.25,Muito Bom
4886,Raquel Moreira,Coordenador,2024,junho,9,7,4,8,7.0,Bom
4887,Laura Pereira,Secretariado,2021,setembro,8,6,7,7,7.0,Bom
4888,António Silva,Marketing,2022,fevereiro,9,7,6,8,7.5,Bom
4889,Ricardo Matos,Supervisor,2022,abril,7,6,6,7,6.5,Bom
4890,Alexandre Chicava,Marketing,2023,agosto,9,7,5,8,7.25,Bom
4891,Manuel Cardoso,Auditor,2024,fevereiro,9,7,9,8,8.25,Muito Bom
4892,Patrícia Alves,Diretor de Departamento,2024,janeiro,6,7,9,8,7.5,Bom
4893,Mariana Ferreira,Técnico de Informática,2023,março,9,7,7,8,7.75,Bom
4894,Inês Rodrigues,Marketing,2024,novembro,8,7,9,8,8.0,Muito Bom
4895,Bruno Teixeira,Designer,2021,maio,8,7,6,7,7.0,Bom
4896,Sofia Cardoso,Recursos Humanos,2021,maio,4,7,9,8,7.0,Bom
4897,Beatriz Martins,Auditor,2023,agosto,9,5,9,8,7.75,Bom
4898,Rui Silva,Consultor,2022,outubro,5,4,6,6,5.25,Regular
4899,Rui Rocha,Recursos Humanos,2024,junho,9,7,6,7,7.25,Bom
4900,Tânia Coelho,Técnico de Laboratório,2022,junho,8,7,9,8,8.0,Muito Bom
4901,Vítor Baptista,Assistente de Direção,2022,março,5,5,7,8,6.25,Regular
4902,Beatriz Baptista,Técnico de Laboratório,2024,agosto,8,5,9,8,7.5,Bom
4903,Lúcia Mendes,Analista de Dados,2022,agosto,9,5,9,8,7.75,Bom
4904,Bruno Ribeiro,Diretor de Departamento,2021,junho,8,7,9,8,8.0,Muito Bom
4905,Alexandre Matos,Diretor de Departamento,2024,dezembro,9,6,8,8,7.75,Bom
4906,José Chicava,Assistente de Direção,2022,fevereiro,9,7,9,7,8.0,Muito Bom
4907,Bruno Pereira,Marketing,2024,novembro,8,7,8,8,7.75,Bom
4908,Diana Costa,Supervisor,2021,abril,7,7,6,8,7.0,Bom
4909,Hugo Machado,Analista de Dados,2024,maio,7,7,7,8,7.25,Bom
4910,João Chicava,Assistente de Direção,2024,dezembro,6,6,6,8,6.5,Bom
4911,Patrícia Monteiro,Designer,2021,novembro,8,7,5,7,6.75,Bom
4912,Marta Machel,Diretor de Departamento,2024,janeiro,6,6,6,8,6.5,Bom
4913,Ana Benjamim,Consultor,2024,agosto,7,7,8,8,7.5,Bom
4914,Filipa Ribeiro,Assistente Administrativo,2023,janeiro,8,7,7,8,7.5,Bom
4915,Teresa Pereira,Analista de Dados,2022,fevereiro,8,7,7,8,7.5,Bom
4916,Hugo Ribeiro,Supervisor,2022,junho,8,7,8,7,7.5,Bom
4917,Maria Conceiao,Marketing,2024,setembro,8,7,8,8,7.75,Bom
4918,Manuel Teixeira,Gestor de Projetos,2021,setembro,9,5,8,8,7.5,Bom
4919,Miguel Silva,Assistente Financeiro,2024,fevereiro,6,7,8,8,7.25,Bom
4920,Vítor Teixeira,Assistente de Direção,2024,abril,7,7,8,7,7.25,Bom
4921,Gonçalo Machado,Técnico de Laboratório,2023,outubro,9,7,8,8,8.0,Muito Bom
4922,Miguel Martins,Supervisor,2021,outubro,9,7,9,8,8.25,Muito Bom
4923,Nuno Moreira,Assistente Financeiro,2024,maio,9,7,9,8,8.25,Muito Bom
4924,Rui Santos,Coordenador,2024,outubro,5,7,9,8,7.25,Bom
4925,Sofia Morais,Designer,2023,maio,7,7,7,8,7.25,Bom
4926,Pedro Alves,Designer,2023,dezembro,8,7,6,8,7.25,Bom
4927,Filipa Azevedo,Consultor,2023,janeiro,8,7,9,8,8.0,Muito Bom
4928,Laura Moreira,Assistente Administrativo,2022,junho,9,7,9,8,8.25,Muito Bom
4929,Hugo Soares,Recursos Humanos,2022,maio,9,7,8,8,8.0,Muito Bom
